1992.11749,   0.97131,   0.62701,  -0.62701
1992.12022,  -0.88262,   0.64660,  -0.64660
1992.12295,  -0.17746,   0.64752,  -0.64752
1992.13388,  -1.16125,   0.68371,  -0.68371
1992.13661,   0.00000,   0.63239,  -0.63239
1992.13934,   1.25002,   0.62312,  -0.62312
1992.14208,  -0.53381,   0.62945,  -0.62945
1992.15027,   0.00000,   0.62914,  -0.62914
1992.15301,  -0.44703,   0.63578,  -0.63578
1992.15574,   1.24668,   0.69421,  -0.69421
1992.15847,  -0.17715,   0.65952,  -0.65952
1992.16120,  -0.17746,   0.65304,  -0.65304
1992.16940,   0.08877,   0.64558,  -0.64558
1992.17213,   0.08869,   0.64463,  -0.64463
1992.17486,  -0.80107,   0.63188,  -0.63188
1992.17760,  -0.80754,   0.65446,  -0.65446
1992.18033,  -0.54201,   0.66530,  -0.66530
1992.18852,   0.09054,   0.65483,  -0.65483
